Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,VOCs,SO2,Emissions,AQI_Category
United States of America,Windham,55.0,1.0,Good,47.0,Good,3.0,Good,55.0,L1,131.8729972,6.506331344,L1,Moderate
India,Agar,52.29733863044131,1.0,Good,37.0,Good,0.0,Good,47.03903433313567,L3,135.66914635739212,3.697666375,L3,Unhealthy
France,Vaulx En Velin,70.0,1.0,Good,53.0,Moderate,0.0,Good,70.0,L1,184.3100969,3.858610745,L1,Moderate
United States of America,Fairview Park,45.0,1.0,Good,45.0,Good,4.0,Good,32.0,L0,127.9505615,-4.51779614,L0,Good
India,Bandora,81.0,1.0,Good,23.0,Good,0.0,Good,81.0,L1,209.9960946,2.199037516,L1,Moderate
Peru,Viru,34.0,1.0,Good,18.0,Good,0.0,Good,34.0,L0,101.5600667,1.649527273,L0,Good
Germany,Eutin,42.0,1.0,Good,42.0,Good,0.0,Good,26.0,L0,102.7411634,3.976371791,L0,Good
Guatemala,Panzos,68.0,1.0,Good,5.0,Good,4.0,Good,68.0,L1,169.298064,14.65986947,L1,Moderate
India,Ongole,83.0,1.0,Good,33.0,Good,2.2425789194938153,Good,83.0,L1,191.1688078,10.26583291,L1,Moderate
United States of America,Sunland Park,103.63749783784056,1.0,,20.0,Good,3.16549857367271,Good,113.0,L2,263.8387374750312,5.243037152,L2,Unhealthy for Sensitive Groups
India,Baihar,52.53536508558164,1.0,,38.0,Good,0.0,Good,46.983869852010166,L3,136.21708777291937,5.16818536,L3,Unhealthy
United States of America,Monterey Park,54.50429364645162,1.0,Good,4.0,Good,2.8625411691469713,Good,57.82523078719558,L2,141.27436160023203,12.24121331,L2,Unhealthy for Sensitive Groups
United States of America,Merrill,52.0,1.0,Good,33.0,Good,3.0,Good,52.0,L1,125.2412675,2.182354692,L1,Moderate
United States of America,Stockton,34.0,1.0,Good,28.0,Good,1.165534884654841,Good,34.0,L0,110.1780645,-6.594592403,L0,Good
China,Jiaojiang,54.98444562878337,1.0,Good,40.0,Good,1.502290870487711,Good,49.1592307736357,L3,142.09546680639437,14.76949819,L3,Unhealthy
United States of America,West Mifflin,89.0,1.0,Good,11.0,Good,3.164584324789671,Good,89.0,L1,202.8631588,14.21162475,L1,Moderate
Nepal,Ilam,60.0,1.0,Good,43.0,Good,0.0,Good,60.0,L1,136.6629423,5.403903615,L1,Moderate
Uzbekistan,Gazli,53.478138034815785,1.0,Good,46.0,Good,0.0,Good,45.82774657578877,L3,138.3717447647807,10.37767212,L3,Unhealthy
Germany,Sindelfingen,61.0,1.0,,37.0,Good,2.0,Good,61.0,L1,157.8242612,13.51254296,L1,Moderate
India,Tirumala,97.0,1.0,,33.0,Good,3.0,Good,97.0,L1,255.0977086,4.315107883,L1,Moderate
Poland,Wieliczka,52.0,1.0,Good,31.0,Good,1.0,Good,52.0,L1,135.3141747,16.10544566,L1,Moderate
Spain,Villanueva De La Serena,27.0,1.0,Good,27.0,Good,2.0,Good,22.0,L0,63.36400174,0.224180967,L0,Good
Germany,Schleswig,33.0,1.0,Good,33.0,Good,0.0,Good,17.0,L0,93.36624883,-1.471477151,L0,Good
Mexico,Abasolo,53.0,1.0,Good,28.0,Good,3.0,Good,53.0,L1,127.6655024,-0.388651171,L1,Moderate
Russian Federation,Lysva,40.0,1.0,Good,31.0,Good,0.0,Good,39.0,L0,123.387545,6.243980721,L0,Good
Ethiopia,Harer,56.0,1.0,Good,18.0,Good,2.347715233611795,Good,56.0,L1,144.1730225,12.69365054,L1,Moderate
Romania,Gaesti,49.0,1.0,Good,42.0,Good,1.0,Good,49.0,L0,130.5904684,7.492225831,L0,Good
United States of America,Crowley,52.65611181892999,1.0,Good,23.0,Good,2.0,Good,51.644962277324574,L2,136.8318812919424,-0.737499303,L2,Unhealthy for Sensitive Groups
Philippines,Guiuan,52.0,1.0,Good,19.0,Good,0.0,Good,52.0,L1,126.0493016,0.548505238,L1,Moderate
Italy,Castellammare Del Golfo,67.0,1.0,Good,45.0,Good,0.0,Good,67.0,L1,189.5410552,7.566869419,L1,Moderate
United States of America,Seven Hills,36.0,1.0,,34.0,Good,5.0,Good,36.0,L0,94.91886798,5.237189674,L0,Good
United States of America,Brenham,103.0,1.0,,19.0,Good,2.0,Good,103.0,L2,248.4425372,7.301778642,L2,Unhealthy for Sensitive Groups
Costa Rica,Desamparados,49.0,1.0,Good,26.0,Good,1.0,Good,49.0,L0,121.5872199,-1.511672622,L0,Good
India,Jaswantnagar,52.30433890862934,1.0,Good,30.418655407844028,Moderate,1.0,Good,49.119751434073876,L4,135.85072747144704,0.183373695,L4,Very Unhealthy
Togo,Kara,45.0,1.0,Good,11.0,Good,1.0,Good,45.0,L0,121.129957,1.991419774,L0,Good
Italy,Pontinia,42.0,1.0,Good,39.0,Good,4.0,Good,42.0,L0,96.10427533,6.618573612,L0,Good
China,Chunan,52.834169129303184,1.0,Good,28.708259751838867,Unhealthy,2.0,Good,50.45140109724061,L2,137.22217304397986,-0.376417028,L2,Unhealthy
France,Colmar,43.0,1.0,Good,23.0,Good,2.0,Good,43.0,L0,106.6902299,10.02442789,L0,Good
Brazil,Senges,29.0,1.0,Good,31.0,Good,1.0,Good,29.0,L0,70.43524499,3.559085365,L0,Good
Sri Lanka,Eravur,59.0,1.0,,36.0,Good,0.0,Good,59.0,L1,143.4625128,-3.331875456,L1,Moderate
Germany,Muhlheim,52.0,1.0,Good,31.0,Good,3.0,Good,52.0,L1,127.0737717,8.142814203,L1,Moderate
Nigeria,Ijero,78.0,1.0,Good,31.0,Good,2.137875207869923,Good,78.0,L1,191.9194657,6.66181873,L1,Moderate
United States of America,Lumberton,47.0,1.0,Good,47.0,Good,1.0,Good,32.0,L0,140.6731082,8.263813717,L0,Good
United States of America,Merrimack,30.0,1.0,Good,30.0,Good,0.9284471052513572,Good,22.0,L0,96.14729303,-1.866320145,L0,Good
France,Saint Claude,109.0,1.0,Good,25.0,Good,0.0,Good,109.0,L2,268.6519729,-0.464641611,L2,Unhealthy for Sensitive Groups
India,Tiruvannamalai,68.0,1.0,Good,35.0,Good,0.0,Good,68.0,L1,174.1908266,7.965856852,L1,Moderate
Brazil,Jaguarari,13.0,1.0,Good,10.0,Good,1.0,Good,13.0,L0,46.67462154,3.097217400591159,L0,Good
Israel,Dimona,73.0,1.0,Good,31.0,Moderate,1.0,Good,73.0,L1,200.7719122,4.080194108,L1,Moderate
United States of America,Arlington,64.0,1.0,Good,19.0,Good,5.0,Good,64.0,L1,167.3422041,10.97123234,L1,Moderate
Italy,Casandrino,46.0,1.0,Good,46.0,Good,2.0,Good,18.0,L0,120.3796373,0.83743702,L0,Good
Italy,Bovolone,84.0,1.0,Good,59.0,Moderate,0.0,Good,84.0,L1,224.983109,9.420883926,L1,Moderate
United States of America,Oro Valley,67.0,1.0,Good,16.0,Good,2.588968952138327,Good,67.0,L1,172.6938124,12.24203592,L1,Moderate
Jordan,Sakib,77.0,1.0,Good,49.0,Good,3.0,Good,77.0,L1,190.328181,7.642187487,L1,Moderate
Cameroon,Maroua,65.0,1.0,,17.0,Good,0.0,Good,65.0,L1,161.7752498,1.673653773,L1,Moderate
Japan,Suita,46.0,1.0,Good,46.0,Good,0.0,Good,22.0,L0,123.2667092,3.582560544,L0,Good
China,Fengkou,53.32525040165467,1.0,Good,2.0,Good,2.741055547991997,Good,57.35331240127355,L3,138.53488827680616,4.93952508339593,L3,Unhealthy
,Kawanoe,41.0,1.0,Good,41.0,Good,0.8162397539228603,Good,35.0,L0,110.8505435,-1.381243274,L0,Good
Russian Federation,Varenikovskaya,42.0,1.0,Good,42.0,Good,0.0,Good,11.0,L0,108.1081966,2.214469819,L0,Good
Poland,Zgorzelec,32.0,1.0,Good,31.0,Good,1.0,Good,32.0,L0,105.0242747,7.03598428,L0,Good
Germany,Munchberg,52.0,1.0,Good,49.0,Good,0.8498221612347088,Good,52.0,L1,118.4436064,-3.261815453,L1,Moderate
Bangladesh,Shibganj,55.03016529569518,1.0,Good,33.0,Good,1.7906578821926655,Good,50.959181926941625,L2,142.2608437387546,15.14592483,L2,Unhealthy for Sensitive Groups
Mauritius,Chemin Grenier,27.0,1.0,Good,31.0,Good,0.0,Good,27.0,L0,71.85662353,11.57872326,L0,Good
Brazil,Votorantim,72.0,1.0,Good,30.0,Good,1.0,Good,72.0,L1,175.2662116,1.977865742,L1,Moderate
United Kingdom of Great Britain and Northern Ireland,Whitstable,50.0,1.0,Good,37.0,Good,1.0,Good,50.0,L0,122.8519274,10.95943722,L0,Good
Russian Federation,Kurtamysh,31.0,1.0,,31.0,Good,0.0,Good,31.0,L0,84.4652117,3.85098841,L0,Good
,Seal Beach,81.0,1.0,Good,17.0,Good,2.7528442454430686,Good,81.0,L1,219.3500698,10.41541391,L1,Moderate
Bosnia and Herzegovina,Zavidovici,59.0,1.0,Good,31.0,Good,0.0,Good,59.0,L1,162.4999101,2.669969154,L1,Moderate
Russian Federation,Oktyabrskoye,54.0,1.0,,42.0,Good,0.0,Good,54.0,L1,140.5293947,2.990184748,L1,Moderate
Philippines,Paete,51.0,1.0,Good,23.0,Good,1.0,Good,51.0,L1,146.6484014,7.623660105,L1,Moderate
Denmark,Nyborg,36.0,1.0,Good,36.0,Good,1.0,Good,35.0,L0,78.34615362,3.478371936427231,L0,Good
Portugal,Faro,35.0,1.0,Good,35.0,Good,2.0,Good,25.0,L0,96.4412651,17.51601835,L0,Good
India,Naugachhia,76.0,1.0,Good,31.198100864215426,Moderate,1.0,Good,76.0,L1,180.1701557,0.567937485,L1,Moderate
Colombia,Pasto,19.0,1.0,Good,8.0,Good,1.0,Good,19.0,L0,54.10259287,5.372495703,L0,Good
Czechia,Marianske Lazne,49.0,1.0,Good,36.0,Good,2.0,Good,49.0,L0,124.1310487,7.181240886,L0,Good
Honduras,Catacamas,29.0,1.0,Good,13.0,Good,1.0,Good,29.0,L0,65.52944995,7.21914577,L0,Good
Italy,Casamassima,45.0,1.0,Good,45.0,Good,2.0,Good,29.0,L0,103.6961015,6.273363828,L0,Good
Brazil,Paracuru,43.0,1.0,Good,18.0,Good,1.0,Good,43.0,L0,120.6746713,-1.706228425,L0,Good
Argentina,Obera,19.0,1.0,Good,31.0,Good,0.0,Good,12.0,L0,46.61846875,4.789249106,L0,Good
Germany,Hilpoltstein,28.0,1.0,Good,28.0,Good,1.0,Good,27.0,L0,71.72672559,11.14938135,L0,Good
India,Achhnera,55.17094248958818,1.0,Good,45.0,Good,1.3339327730056938,Good,48.05459351424312,L3,142.48950333309895,15.86839751,L3,Unhealthy
Brazil,Novo Horizonte,43.0,1.0,Good,12.0,Good,1.0,Good,43.0,L0,115.4646757,3.534509273,L0,Good
,Le Gosier,99.0,1.0,Good,25.0,Good,0.0,Good,99.0,L1,243.52411,13.32511538,L1,Moderate
United States of America,Jenison,79.0,1.0,Good,7.0,Good,3.0121724302830866,Good,79.0,L1,200.879379,9.308091195,L1,Moderate
Rwanda,Cyangugu,56.0,1.0,Good,24.0,Good,0.0,Good,56.0,L1,136.445173,2.992767358,L1,Moderate
Germany,Bernburg,36.0,1.0,Good,29.0,Good,2.0,Good,36.0,L0,89.93056825,-0.746602651,L0,Good
Iran (Islamic Republic of),Ardabil,44.0,1.0,,31.0,Good,0.0,Good,44.0,L0,106.3895033,0.994796768,L0,Good
China,Zunyi,53.31679358266121,1.0,Good,7.0,Good,2.539104995604916,Good,56.08786140683196,L3,138.4734485555556,4.816422963820832,L3,Unhealthy
France,Triel Sur Seine,31.0,1.0,Good,28.0,Good,2.0,Good,31.0,L0,85.48158466,-4.148200449,L0,Good
Ukraine,Novyy Buh,35.0,1.0,,35.0,Good,1.0,Good,18.0,L0,84.97711178,6.890850507,L0,Good
India,Dimapur,57.0,1.0,Good,15.0,Good,1.0,Good,57.0,L1,142.2094732,9.192398693,L1,Moderate
Belgium,Wattrelos,38.0,1.0,Good,23.0,Good,3.0,Good,38.0,L0,101.9112423,6.150593414,L0,Good
Germany,Waghausel,64.0,1.0,Good,30.964347275925512,Moderate,0.0,Good,64.0,L1,162.9805393,0.685281307,L1,Moderate
India,Jawhar,51.823437351671224,1.0,Good,27.0,Good,0.0,Good,49.00801613919798,L2,134.6091967008632,1.989220836,L2,Unhealthy for Sensitive Groups
United States of America,Fort Lee,77.0,1.0,Good,17.0,Good,2.5718182540455503,Good,77.0,L1,194.8132212,6.242376991,L1,Moderate
China,Chutung,64.0,1.0,Good,49.0,Good,3.0,Good,64.0,L1,167.2399497,10.16332464,L1,Moderate
Bosnia and Herzegovina,Bileca,67.0,1.0,Good,34.0,Good,0.0,Good,67.0,L1,170.275251,5.55130524,L1,Moderate
United States of America,Centereach,74.0,1.0,Good,40.0,Good,1.8087450632957653,Good,74.0,L1,204.306244,7.572440977,L1,Moderate
Democratic Republic of the Congo,Kabinda,56.098620353940866,1.0,Good,31.0,Moderate,3.0,Good,52.89200726249108,L3,144.92002388736086,17.00783793,L3,Unhealthy
Mexico,Zinacantepec,53.90410234038031,1.0,,8.0,Good,2.5992200680497257,Good,56.32245359792775,L3,139.83826730567577,8.443271327,L3,Unhealthy
Italy,Cascina,43.0,1.0,Good,43.0,Good,1.0,Good,19.0,L0,103.8926201,3.911582783,L0,Good
France,Dieppe,43.0,1.0,Good,36.0,Good,0.0,Good,43.0,L0,113.6835007,2.703633573,L0,Good
Iran (Islamic Republic of),Robat Karim,53.98537380671318,1.0,,28.59043170974126,Very Unhealthy,1.7875833346532417,Good,51.20704454912255,L3,139.8564900632841,8.664291229,L3,Very Unhealthy
Mexico,Guaymas,48.0,1.0,Good,22.0,Good,1.7251615529378093,Good,48.0,L0,136.1075317,-1.50196117,L0,Good
Panama,Vista Alegre,67.0,1.0,Good,19.0,Good,7.0,Good,67.0,L1,182.9870713,10.67823366,L1,Moderate
Japan,Toyoake,59.0,1.0,Good,51.0,Moderate,3.0,Good,59.0,L1,132.7067031,12.15178592,L1,Moderate
Poland,Czluchow,34.0,1.0,Good,34.0,Good,0.0,Good,28.0,L0,79.4436051,-4.270933172,L0,Good
Kenya,Gilgil,46.0,1.0,Good,17.0,Good,0.0,Good,46.0,L0,118.5944651,3.931404213,L0,Good
India,Mahudha,52.212893961966365,1.0,Good,38.0,Good,0.0,Good,46.74412003107195,L3,135.4695126894364,2.969719411,L3,Unhealthy
Greece,Rodos,63.0,1.0,Good,53.155822088344934,Moderate,0.0,Good,29.0,L0,162.1712551,4.431606365,L0,Moderate
United States of America,Roswell,88.0,1.0,Good,10.0,Good,3.0222470647637953,Good,88.0,L1,229.3857929,7.454876787,L1,Moderate
Germany,Lubbecke,43.0,1.0,Good,43.0,Good,0.0,Good,36.0,L0,105.0064231,7.009017259,L0,Good
India,Basavakalyan,72.0,1.0,Good,25.0,Good,0.0,Good,72.0,L1,199.3200967,-1.354546042,L1,Moderate
United States of America,Pleasant Prairie,55.0,1.0,Good,31.0,Good,1.8141792493711337,Good,55.0,L1,140.6614611,9.16363515,L1,Moderate
Italy,Cividale Del Friuli,76.0,1.0,Good,47.0,Good,0.0,Good,76.0,L1,174.8978335,1.868775243,L1,Moderate
Philippines,Bato,57.0,1.0,Good,26.0,Good,0.0,Good,57.0,L1,148.5178833,-1.100361085,L1,Moderate
Brazil,Nova Olimpia,25.0,1.0,Good,31.0,Good,1.0,Good,25.0,L0,51.72770364,7.306526431,L0,Good
Egypt,Qalyub,52.86212889925689,1.0,Good,29.35857528484506,Moderate,1.5637908216842797,Good,50.08612643822514,L2,137.22524672277447,1.635668992,L2,Unhealthy for Sensitive Groups
India,Chetpet,101.0,1.0,Good,41.0,Good,2.0,Good,101.0,L2,268.8503686,6.434051524,L2,Unhealthy for Sensitive Groups
Mozambique,Chimoio,35.0,1.0,Good,31.0,Good,0.0,Good,35.0,L0,92.16387435,-0.563917139,L0,Good
Poland,Rogozno,32.0,1.0,Good,31.0,Good,0.0,Good,29.0,L0,88.3632181,10.29734775,L0,Good
Russian Federation,Ussuriysk,56.0,1.0,,35.0,Good,1.0,Good,56.0,L1,148.4982791,-1.785981051,L1,Moderate
United States of America,Azle,55.0,1.0,Good,18.0,Good,5.0,Good,55.0,L1,141.2346742,2.824080245,L1,Moderate
Czechia,Pelhrimov,56.0,1.0,Good,22.0,Good,3.0,Good,56.0,L1,143.6569126,2.710870926,L1,Moderate
,Durres,75.0,1.0,Good,58.0,Moderate,0.0,Good,75.0,L1,205.2961412,7.000939112,L1,Moderate
Brazil,Chopinzinho,37.0,1.0,Good,5.0,Good,2.0,Good,37.0,L0,96.26863565,7.506869462,L0,Good
Cuba,Jovellanos,82.0,1.0,Good,19.0,Good,1.0,Good,82.0,L1,219.8182194,3.670042264,L1,Moderate
Sierra Leone,Port Loko,48.0,1.0,Good,16.0,Good,0.0,Good,48.0,L0,122.790304,7.720477982,L0,Good
United States of America,Maple Grove,53.0,1.0,Good,30.0,Good,2.0,Good,53.0,L1,138.2125375,5.289807781,L1,Moderate
Ghana,Tamale,56.0,1.0,Good,17.0,Good,0.0,Good,56.0,L1,148.4974782,2.560890951,L1,Moderate
Ethiopia,Adet,58.0,1.0,Good,20.0,Good,0.0,Good,58.0,L1,160.0104609,2.452946908,L1,Moderate
,Rio Das Ostras,52.0,1.0,Good,31.0,Good,3.0,Good,52.0,L1,135.2002975,6.585342331,L1,Moderate
India,Tuljapur,104.0,1.0,Good,31.0,Good,1.0,Good,104.0,L2,250.6158883,1.788797756,L2,Unhealthy for Sensitive Groups
Germany,Sassenberg,68.0,1.0,Good,23.0,Good,2.172874650085701,Good,68.0,L1,184.7888956,4.06507379,L1,Moderate
Netherlands,Alkmaar,37.0,1.0,,37.0,Good,0.0,Good,32.0,L0,119.2094272,-7.330088368,L0,Good
United States of America,Bourbonnais,54.0,1.0,Good,23.0,Good,1.7824016586948956,Good,54.0,L1,136.9593474,-1.700881023,L1,Moderate
,Chioggia,69.0,1.0,Good,44.0,Good,1.0,Good,69.0,L1,185.8410057,-7.246098096,L1,Moderate
Niger,Kollo,39.0,1.0,Good,18.0,Good,1.0,Good,39.0,L0,115.854739,5.61203609,L0,Good
United States of America,Azusa,53.852167069648324,1.0,Good,5.0,Good,2.710527711963894,Good,57.034771044270926,L2,139.74197871241628,8.158169935,L2,Unhealthy for Sensitive Groups
Russian Federation,Kotlas,28.0,1.0,Good,28.0,Good,0.0,Good,18.0,L0,75.98437624,-1.776719354,L0,Good
Armenia,Yeghvard,89.0,1.0,Good,40.0,Good,0.0,Good,89.0,L1,225.7618649,9.878619596,L1,Moderate
India,Kosgi,108.86416489772287,1.0,Good,31.0,Good,5.0,Good,117.0,L2,276.9284712528621,1.094313046,L2,Unhealthy for Sensitive Groups
Cameroon,Bertoua,71.0,1.0,Good,16.0,Good,0.0,Good,71.0,L1,175.5485064,-1.762064178,L1,Moderate
United States of America,Carlsbad,53.21882049947302,1.0,Good,31.0,Good,0.0,Good,49.116924653515035,L2,137.82859882605365,10.89336616,L2,Unhealthy for Sensitive Groups
Italy,Sesto Calende,96.0,1.0,Good,59.0,Moderate,0.0,Good,96.0,L1,252.1895331,1.717686323,L1,Moderate
United States of America,Chester,55.0,1.0,Good,20.0,Good,1.960191214723518,Good,55.0,L1,133.1340799,0.871309398,L1,Moderate
Netherlands,Leerdam,30.0,1.0,Good,30.0,Good,2.0,Good,20.0,L0,78.3436859,0.409277268,L0,Good
Russian Federation,Bataysk,45.0,1.0,Good,45.0,Good,2.0,Good,20.0,L0,122.5535463,-2.201691127,L0,Good
Chile,Iquique,50.0,1.0,Good,6.0,Good,2.6137246153091853,Good,50.0,L0,130.438288,11.66387931,L0,Good
France,Luneville,38.0,1.0,Good,31.0,Good,3.0,Good,38.0,L0,104.8052966,3.402020198,L0,Good
United Kingdom of Great Britain and Northern Ireland,Chesham,26.0,1.0,Good,31.0,Good,5.0,Good,26.0,L0,79.41256397,4.26730054,L0,Good
United Kingdom of Great Britain and Northern Ireland,Sheffield,31.0,1.0,Good,30.0,Good,3.0,Good,31.0,L0,74.24167227,5.764837561,L0,Good
Uruguay,Rocha,24.0,1.0,,24.0,Good,0.0,Good,11.0,L0,64.3568955,10.97529484,L0,Good
Italy,Melzo,89.0,1.0,,33.37172202972306,Moderate,0.0,Good,89.0,L1,226.3600345,7.622594543,L1,Moderate
Ukraine,Krasnyy Luch,42.0,1.0,Good,35.0,Good,3.0,Good,42.0,L0,103.4610291,4.271445766,L0,Good
Brazil,Brasileia,30.0,1.0,Good,8.0,Good,1.970996619991899,Good,30.0,L0,81.24437598,2.309071788,L0,Good
United Republic of Tanzania,Nyamuswa,40.0,1.0,Good,17.0,Good,0.0,Good,40.0,L0,97.2345671,-5.731135458,L0,Good
United States of America,Druid Hills,73.0,1.0,Good,31.0,Moderate,3.0,Good,33.0,L0,177.5564493,8.559110265,L0,Moderate
Germany,Radeberg,79.0,1.0,Good,35.0,Good,2.0,Good,79.0,L1,197.7064606,8.420472653,L1,Moderate
,Dana Point,37.0,1.0,Good,22.0,Good,1.6448218339596636,Good,37.0,L0,110.2008803,2.646483652,L0,Good
France,Champigny Sur Marne,71.0,1.0,Good,45.0,Good,1.0,Good,71.0,L1,180.5912778,7.348368701,L1,Moderate
Brazil,Ibotirama,19.0,1.0,Good,11.0,Good,1.0,Good,19.0,L0,40.28702615,5.175835185,L0,Good
United States of America,Rancho Palos Verdes,81.0,1.0,Good,31.0,Good,2.2774276581263773,Good,81.0,L1,219.7832771,9.763160747,L1,Moderate
Brazil,Realeza,37.0,1.0,,14.0,Good,0.0,Good,37.0,L0,87.50813097,-1.566537278,L0,Good
Indonesia,Bireun,74.0,1.0,Good,31.0,Good,0.0,Good,74.0,L1,180.4915467,4.36959945,L1,Moderate
Germany,Marktheidenfeld,62.0,1.0,Good,36.0,Good,3.0,Good,62.0,L1,160.4966136,6.03344891,L1,Moderate
United States of America,Kaukauna,49.0,1.0,Good,31.0,Good,6.0,Good,49.0,L0,127.335771,5.213169281,L0,Good
United States of America,Fort Payne,69.0,1.0,Good,43.0,Good,3.0,Good,69.0,L1,174.6815515,-4.059330941,L1,Moderate
Brazil,Escada,41.0,1.0,Good,16.0,Good,4.0,Good,41.0,L0,99.97242503,6.178498241,L0,Good
Philippines,Magsaysay,57.0,1.0,Good,23.0,Good,0.0,Good,57.0,L1,141.5069721,5.757171725,L1,Moderate
France,Cluses,62.0,1.0,Good,40.0,Good,0.0,Good,62.0,L1,146.5265678,13.34566269,L1,Moderate
United States of America,Fort Thomas,69.0,1.0,Good,31.0,Good,2.028049251325407,Good,69.0,L1,190.6504806,7.950698443,L1,Moderate
United States of America,Charlotte,61.0,1.0,Good,47.0,Good,6.0,Good,61.0,L1,145.6244683,5.443048321,L1,Moderate
Russian Federation,Velikie Luki,44.0,1.0,Good,33.0,Good,0.0,Good,44.0,L0,108.8012893,2.905200286,L0,Good
Italy,Celano,88.0,1.0,Good,37.0,Good,2.0,Good,88.0,L1,213.7923235,-0.83494091,L1,Moderate
Russian Federation,Akhtyrskiy,45.0,1.0,Good,45.0,Good,1.0,Good,28.0,L0,149.3657491,2.135790354,L0,Good
United States of America,Fargo,41.0,1.0,Good,41.0,Good,2.0,Good,39.0,L0,124.8116963,-8.106461974,L0,Good
Italy,Zola Predosa,59.0,1.0,Good,59.0,Moderate,0.0,Good,57.0,L1,153.3329464,13.67578294,L1,Moderate
Poland,Miedzychod,51.0,1.0,Good,35.0,Good,1.0,Good,51.0,L1,120.312889,3.09292844,L1,Moderate
India,Gurdaspur,53.66051544451495,1.0,Good,26.0,Good,1.8360728697848834,Good,51.58990142378491,L3,139.11849851376263,6.688792386,L3,Unhealthy
United States of America,Fitchburg,42.0,1.0,Good,27.0,Good,4.0,Good,42.0,L0,105.2344858,5.828447635,L0,Good
United States of America,Mayfield Heights,56.0,1.0,,37.0,Good,2.0,Good,56.0,L1,155.7192987,18.31325131,L1,Moderate
Netherlands,Stadskanaal,37.0,1.0,,37.0,Good,0.0,Good,31.0,L0,82.22832143,4.221864822,L0,Good
India,Kovur,74.0,1.0,Good,31.0,Good,0.0,Good,74.0,L1,191.3549137,9.593875027,L1,Moderate
Colombia,Melgar,54.586945064381105,1.0,Good,7.0,Good,2.7565060353718085,Good,57.138287839319965,L2,141.44243390747914,12.71801934,L2,Unhealthy for Sensitive Groups
Germany,Norden,43.0,1.0,Good,30.0,Good,4.0,Good,43.0,L0,97.70135094,2.943646364,L0,Good
Japan,Kiryu,34.0,1.0,Good,19.0,Good,4.0,Good,34.0,L0,104.1853135,-1.659402859,L0,Good
India,Ballarpur,54.848592241994425,1.0,Good,27.0,Good,3.0,Good,52.891166854949255,L3,142.03759395938917,9.094659156,L3,Unhealthy
Afghanistan,Rostaq,109.21121837828787,1.0,Good,42.0,Good,0.0,Good,113.0,L2,277.7693106,-1.283504764,L2,Unhealthy for Sensitive Groups
Germany,Karlsfeld,50.0,1.0,Good,42.0,Good,2.0,Good,50.0,L0,143.6274083,4.669402422,L0,Good
India,Rajpipla,51.48122747901317,1.0,Good,30.0,Good,0.0,Good,48.05719608161415,L3,133.80425745356635,-0.800536535,L3,Unhealthy
Japan,Kamo,41.0,1.0,Good,41.0,Good,0.0,Good,30.0,L0,121.5904597,2.490726449,L0,Good
Israel,Kefar Yona,93.0,1.0,Good,31.0,Good,7.0,Good,93.0,L1,235.3728008,14.78629004,L1,Moderate
Central African Republic,Kembe,52.0,1.0,Good,9.0,Good,0.0,Good,52.0,L1,118.1922038,5.314376261,L1,Moderate
United States of America,Greensburg,47.0,1.0,Good,46.0,Good,1.0,Good,47.0,L0,114.5181411,-3.281594228,L0,Good
China,Handan,57.76329838465625,1.0,Good,19.314530488978807,Unhealthy,7.0,Good,59.003112958091265,L3,149.36967244467604,12.44129198,L3,Unhealthy
Madagascar,Andapa,23.0,1.0,Good,23.0,Good,0.0,Good,10.0,L0,51.23232531,-0.031214365,L0,Good
Philippines,Pila,89.0,1.0,Good,26.0,Good,7.0,Good,89.0,L1,240.4146889,9.252053975,L1,Moderate
Democratic Republic of the Congo,Demba,54.89260158750616,1.0,Good,54.0,Moderate,2.0,Good,46.11165970753371,L3,141.89675578377526,9.790448131,L3,Unhealthy
Kenya,Kisii,99.0,1.0,,25.0,Good,1.0,Good,99.0,L1,245.6067093,5.170700825,L1,Moderate
Germany,Wolfratshausen,68.0,1.0,Good,31.0,Good,1.0,Good,68.0,L1,161.4236756,-2.401491532,L1,Moderate
India,Dhanaula,56.794717742967585,1.0,Good,19.67212326081577,Moderate,7.0,Good,58.19873150651867,L5,147.1222585400491,5.807019151,L5,Hazardous
Brazil,Bambui,37.0,1.0,Good,6.0,Good,1.0,Good,37.0,L0,86.01416685,10.81560408,L0,Good
,Cananeia,23.0,1.0,Good,23.0,Good,0.0,Good,20.0,L0,40.77330454,-9.489562664,L0,Good
India,Chinnammanur,79.0,1.0,Good,31.0,Good,4.0,Good,79.0,L1,207.418144,4.057042393,L1,Moderate
Poland,Gdynia,33.0,1.0,Good,33.0,Good,0.0,Good,27.0,L0,93.05084925,5.068901342,L0,Good
Italy,Partanna,66.0,1.0,Good,31.0,Good,0.0,Good,66.0,L1,185.4227663,5.624514282,L1,Moderate
France,Challans,43.0,1.0,Good,43.0,Good,0.0,Good,16.0,L0,107.1403655,4.36801013,L0,Good
Poland,Zielonka,47.0,1.0,Good,38.0,Good,1.0,Good,47.0,L0,144.5985567,9.0230223,L0,Good
Turkey,Suhut,51.0,1.0,Good,46.0,Good,0.0,Good,51.0,L1,157.2193377,1.125011633,L1,Moderate
United States of America,Rohnert Park,30.0,1.0,Good,26.0,Good,5.0,Good,30.0,L0,67.14000293,2.367207217,L0,Good
Brazil,Santo Antonio Do Amparo,45.0,1.0,Good,10.0,Good,3.0,Good,45.0,L0,130.96673,2.810840544,L0,Good
