Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2,AQI_Category
France,Romilly Sur Seine,76.0,1.0,Good,47.0,Good,0.0,Good,76.0,L1,1.402642589,Moderate
Lithuania,Plunge,59.0,1.0,Good,39.0,Good,0.0,Good,59.0,L1,-6.187874374,Moderate
United States of America,Roanoke Rapids,42.0,1.0,Good,31.0,Good,1.0,Good,42.0,L0,3.322858642,Good
India,Karimganj,50.0,1.0,Good,11.0,Good,1.0,Good,50.0,L2,8.494315614,Unhealthy for Sensitive Groups
Nigeria,Jos,64.0,1.0,Good,31.0,Good,0.0,Good,64.0,L1,-3.963392007,Moderate
United States of America,Tempe,52.0,1.0,Good,12.0,Good,1.0,Good,52.0,L1,-3.959865061,Moderate
Pakistan,Bahawalnagar,50.0,1.0,Good,38.0,Good,1.0,Good,50.0,L5,5.87835987,Hazardous
United States of America,Albuquerque,63.0,1.0,Good,30.0,Good,4.0,Good,63.0,L1,4.857294725,Moderate
Indonesia,Ngunut,51.0,1.0,Good,26.0,Good,0.0,Good,51.0,L1,3.991171614,Moderate
China,Shilong,50.0,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L2,17.08537411,Unhealthy
Turkey,Yalova,63.0,1.0,Good,53.0,Moderate,1.0,Good,63.0,L1,7.799067002,Moderate
United Republic of Tanzania,Bwanga,39.0,1.0,Good,16.0,Good,0.0,Good,39.0,L0,0.233708658,Good
Germany,Wald Michelbach,62.0,1.0,Good,59.0,Moderate,0.0,Good,62.0,L1,-4.605816791,Moderate
Belgium,Herve,39.0,1.0,,22.0,Good,5.0,Good,39.0,L0,4.115683219,Good
Afghanistan,Nuristan,59.0,1.0,Good,37.0,Good,0.0,Good,59.0,L1,-8.145928097,Moderate
South Africa,Fochville,50.0,1.0,Good,17.0,Good,1.0,Good,50.0,L3,4.237580481,Unhealthy
Brazil,Brejo Da Madre De Deus,27.0,1.0,Good,15.0,Good,1.0,Good,27.0,L0,-2.779909581,Good
Nicaragua,Matagalpa,25.0,1.0,Good,15.0,Good,1.0,Good,25.0,L0,-2.7544572,Good
Mexico,Sahuayo,39.0,1.0,Good,8.0,Good,3.0,Good,39.0,L0,-0.047512783,Good
United States of America,Port Angeles,29.0,1.0,Good,31.0,Good,1.0,Good,16.0,L0,0.930597302,Good
Mexico,Xonacatlan,50.0,1.0,Good,9.0,Good,1.0,Good,50.0,L2,14.01490285,Unhealthy for Sensitive Groups
Cameroon,Bamenda,52.0,1.0,Good,10.0,Good,1.0,Good,52.0,L1,5.255184349,Moderate
United States of America,Montebello,50.0,1.0,Good,31.0,Good,1.0,Good,50.0,L2,8.772991245,Unhealthy for Sensitive Groups
,Tsukumi,54.0,1.0,Good,54.0,Moderate,1.0,Good,38.0,L0,8.586741305,Moderate
Romania,Deleni,53.0,1.0,Good,31.0,Good,0.0,Good,53.0,L1,7.57184363,Moderate
Brazil,Itacarambi,21.0,1.0,Good,7.0,Good,1.0,Good,21.0,L0,-6.857519295,Good
China,Xingtai,50.0,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L3,4.237580481,Unhealthy
Turkey,Cubuk,42.0,1.0,Good,42.0,Good,0.0,Good,34.0,L0,2.981030855,Good
India,Kunnamkulam,68.0,1.0,Good,26.0,Good,0.0,Good,68.0,L1,-1.111461216,Moderate
United States of America,Galesburg,41.0,1.0,Good,30.0,Good,5.0,Good,41.0,L0,6.789935333,Good
Thailand,Ban Bung,43.0,1.0,Good,16.0,Good,2.0,Good,43.0,L0,5.774909721,Good
United States of America,Swansea,34.0,1.0,Good,24.0,Good,1.0,Good,34.0,L0,4.720902638,Good
United States of America,Poquoson,47.0,1.0,Good,47.0,Good,1.0,Good,47.0,L0,4.237580481,Good
Sweden,Upplands Vasby,31.0,1.0,Good,31.0,Good,0.0,Good,9.0,L0,4.137364447,Good
United States of America,Adrian,84.0,1.0,Good,16.0,Good,1.0,Good,84.0,L1,10.95556685,Moderate
United States of America,Lynbrook,50.0,1.0,Good,14.0,Good,1.0,Good,116.0,L2,11.20536625,Unhealthy for Sensitive Groups
Iran (Islamic Republic of),Ardistan,50.0,1.0,,31.0,Good,0.0,Good,50.0,L2,3.706124247,Unhealthy for Sensitive Groups
Turkey,Catalca,38.0,1.0,Good,38.0,Good,1.0,Good,21.0,L0,-0.707034442,Good
India,Digras,50.0,1.0,Good,35.0,Good,0.0,Good,50.0,L2,6.65181872,Unhealthy for Sensitive Groups
Spain,Santa Eulalia Del Rio,46.0,1.0,Good,46.0,Good,0.0,Good,28.0,L0,4.313148147,Good
Italy,Impruneta,74.0,1.0,Good,31.0,Moderate,0.0,Good,42.0,L0,-1.377633756,Moderate
India,Manapparai,52.0,1.0,Good,32.0,Good,0.0,Good,52.0,L1,8.839779509,Moderate
Germany,Aerzen,35.0,1.0,Good,35.0,Good,1.0,Good,34.0,L0,10.94362234,Good
Libya,Sabha,102.0,1.0,Good,24.0,Good,0.0,Good,102.0,L2,-1.052392718,Unhealthy for Sensitive Groups
United States of America,Milwaukie,52.0,1.0,Good,10.0,Good,1.0,Good,52.0,L1,1.557518004,Moderate
Ukraine,Sambir,54.0,1.0,Good,31.0,Good,1.0,Good,54.0,L1,4.715506959,Moderate
Brazil,Jardim De Piranhas,35.0,1.0,Good,31.0,Good,0.0,Good,35.0,L0,4.458828907,Good
United States of America,Mill Creek,35.0,1.0,Good,31.0,Good,5.0,Good,35.0,L0,1.746535021,Good
Thailand,Phra Pradaeng,70.0,1.0,Good,24.0,Good,1.0,Good,70.0,L1,-9.886685281,Moderate
Croatia,Zadar,71.0,1.0,,38.0,Good,1.0,Good,71.0,L1,0.385774579,Moderate
Italy,Crispiano,58.0,1.0,Good,31.0,Good,2.0,Good,58.0,L1,4.726985442,Moderate
India,Hyderabad,50.0,1.0,Good,11.0,Good,1.0,Good,50.0,L4,4.237580481,Very Unhealthy
Indonesia,Medan,101.0,1.0,Good,54.0,Moderate,1.0,Good,101.0,L2,4.254153348,Unhealthy for Sensitive Groups
Brazil,Apiai,62.0,1.0,Good,10.0,Good,1.0,Good,62.0,L1,4.46871215,Moderate
China,Lishu,93.0,1.0,,31.0,Moderate,1.0,Good,65.0,L1,5.59441767,Moderate
Zimbabwe,Mount Darwin,26.0,1.0,,31.0,Good,0.0,Good,26.0,L0,-1.621026954,Good
Japan,Ebetsu,50.0,1.0,Good,29.0,Good,1.0,Good,50.0,L0,-2.531147645,Good
Italy,Campi Bisenzio,37.0,1.0,Good,37.0,Good,2.0,Good,25.0,L0,1.811000733,Good
Brazil,Nossa Senhora Do Socorro,30.0,1.0,Good,18.0,Good,1.0,Good,30.0,L0,-3.061899869,Good
South Africa,Grahamstown,66.0,1.0,Good,31.0,Good,1.0,Good,66.0,L1,7.147298703,Moderate
Madagascar,Antsirabe,52.0,1.0,Good,22.0,Good,0.0,Good,52.0,L1,1.276999392,Moderate
Brazil,Espinosa,23.0,1.0,,23.0,Good,0.0,Good,18.0,L0,-0.445417469,Good
China,Xichang,59.0,1.0,Good,37.0,Good,0.0,Good,59.0,L1,5.721187181,Moderate
Brazil,Piripiri,38.0,1.0,Good,9.0,Good,1.0,Good,38.0,L0,16.11436983,Good
Chile,Cauquenes,36.0,1.0,Good,16.0,Good,3.0,Good,36.0,L0,1.807717148,Good
Russian Federation,Sosenskiy,34.0,1.0,Good,34.0,Good,0.0,Good,34.0,L0,3.603430308,Good
India,Dinhata,54.0,1.0,Good,41.0,Good,0.0,Good,54.0,L1,12.68863317,Moderate
Indonesia,Selogiri,46.0,1.0,Good,26.0,Good,0.0,Good,46.0,L0,5.782644487,Good
Brazil,Palmeira,29.0,1.0,Good,31.0,Good,0.0,Good,29.0,L0,-2.278320342,Good
Russian Federation,Luchegorsk,36.0,1.0,Good,25.0,Good,1.0,Good,36.0,L0,8.62218,Good
Spain,Arcos De La Frontera,31.0,1.0,,31.0,Good,4.0,Good,30.0,L0,3.41205261,Good
Indonesia,Majenang,62.0,1.0,Good,41.0,Good,1.0,Good,62.0,L1,4.652537902,Moderate
India,Murud,101.0,1.0,Good,31.0,Good,0.0,Good,101.0,L2,1.986072754,Unhealthy for Sensitive Groups
Cameroon,Betare Oya,58.0,1.0,Good,5.0,Good,0.0,Good,58.0,L1,4.237580481,Moderate
Italy,Savigliano,61.0,1.0,Good,37.0,Good,1.0,Good,61.0,L1,1.548030388,Moderate
United States of America,Ashland,76.0,1.0,Good,36.0,Good,7.0,Good,76.0,L1,13.73559712,Moderate
United States of America,Weirton,47.0,1.0,,39.0,Good,2.0,Good,47.0,L0,0.347894823,Good
United Kingdom of Great Britain and Northern Ireland,Gravesend,33.0,1.0,Good,33.0,Good,0.0,Good,27.0,L0,2.434766451,Good
Germany,Erwitte,41.0,1.0,Good,36.0,Good,1.0,Good,41.0,L0,4.080647268,Good
United States of America,Grandview,70.0,1.0,Good,32.0,Good,1.0,Good,70.0,L1,2.241011083,Moderate
Portugal,Abrantes,34.0,1.0,Good,34.0,Good,1.0,Good,16.0,L0,-4.433014057,Good
France,Perpignan,40.0,1.0,Good,33.0,Good,2.0,Good,40.0,L0,8.497833819,Good
Brazil,Toritama,36.0,1.0,Good,17.0,Good,1.0,Good,36.0,L0,6.399037604,Good
Italy,Salemi,57.0,1.0,,57.0,Moderate,0.0,Good,56.0,L1,0.847377151,Moderate
Indonesia,Bangil,50.0,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,-0.27913242,Unhealthy
Japan,Hanyu,50.0,1.0,Good,50.0,Good,0.0,Good,17.0,L0,3.178475944,Good
Russian Federation,Ruza,30.0,1.0,Good,30.0,Good,0.0,Good,13.0,L0,6.057525544,Good
India,Bilimora,50.0,1.0,Good,21.0,Good,0.0,Good,50.0,L2,3.928445824,Unhealthy for Sensitive Groups
India,Pundri,50.0,1.0,Good,45.0,Good,1.0,Good,50.0,L3,11.51548183,Unhealthy
South Africa,Lichtenburg,107.0,1.0,Good,31.0,Good,6.0,Good,107.0,L2,5.536317207,Unhealthy for Sensitive Groups
Madagascar,Ikongo,25.0,1.0,Good,21.0,Good,0.0,Good,25.0,L0,9.751317868,Good
Peru,Nauta,32.0,1.0,,1.0,Good,0.0,Good,32.0,L0,-7.562258585,Good
Peru,Huancayo,25.0,1.0,Good,31.0,Good,1.0,Good,25.0,L0,5.466446793,Good
Malawi,Lilongwe,33.0,1.0,Good,19.0,Good,0.0,Good,33.0,L0,3.894256146,Good
France,Hoenheim,33.0,1.0,Good,33.0,Good,1.0,Good,28.0,L0,6.799020633,Good
India,Ichhawar,50.0,1.0,,39.0,Good,0.0,Good,50.0,L3,5.886891811,Unhealthy
Italy,Mondragone,48.0,1.0,,48.0,Good,1.0,Good,41.0,L0,1.640279825,Good
Republic of North Macedonia,Studenicani,62.0,1.0,Good,41.0,Good,1.0,Good,62.0,L1,-0.447919453,Moderate
Germany,Schmalkalden,56.0,1.0,Good,48.0,Good,0.0,Good,56.0,L1,2.050412533,Moderate
China,Peitou,62.0,1.0,Good,49.0,Good,7.0,Good,62.0,L1,2.220597819,Moderate
India,Ambala,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,5.488689052,Unhealthy for Sensitive Groups
Uganda,Kyenjojo,61.0,1.0,Good,15.0,Good,0.0,Good,61.0,L1,10.1864599,Moderate
Germany,Hauzenberg,52.0,1.0,Good,47.0,Good,1.0,Good,52.0,L1,6.136897849,Moderate
Japan,Enzan,44.0,1.0,Good,39.0,Good,1.0,Good,44.0,L0,2.519723257,Good
India,Ilkal,59.0,1.0,Good,31.0,Good,0.0,Good,59.0,L1,3.931126869,Moderate
United States of America,Casper,96.0,1.0,Good,24.0,Good,1.0,Good,96.0,L1,17.18530266,Moderate
Brazil,Cafelandia,48.0,1.0,Good,11.0,Good,1.0,Good,48.0,L0,-0.655007923,Good
United States of America,Liberty,55.0,1.0,Good,33.0,Good,5.0,Good,55.0,L1,9.441678399,Moderate
United Republic of Tanzania,Rujewa,20.0,1.0,Good,20.0,Good,0.0,Good,16.0,L0,-8.389806291,Good
United States of America,South Euclid,45.0,1.0,Good,45.0,Good,4.0,Good,34.0,L0,-5.932993388,Good
Japan,Akabira,52.0,1.0,Good,28.0,Good,4.0,Good,52.0,L1,7.825691803,Moderate
Germany,Diedorf,51.0,1.0,Good,30.0,Good,5.0,Good,51.0,L1,-7.967072237,Moderate
United States of America,Shiloh,53.0,1.0,Good,33.0,Good,1.0,Good,53.0,L1,10.66344231,Moderate
United States of America,Dennis,37.0,1.0,Good,37.0,Good,3.0,Good,18.0,L0,6.632940529,Good
Portugal,Avintes,37.0,1.0,Good,16.0,Good,7.0,Good,37.0,L0,4.078948143,Good
Ethiopia,Dabat,79.0,1.0,Good,16.0,Good,1.0,Good,79.0,L1,7.881372941,Moderate
Uzbekistan,Buka,50.0,1.0,Good,46.0,Good,0.0,Good,50.0,L3,2.752984658,Unhealthy
Germany,Angermunde,35.0,1.0,Good,35.0,Good,1.0,Good,24.0,L0,1.638583354,Good
United States of America,Edmond,54.0,1.0,Good,25.0,Good,4.0,Good,54.0,L1,10.19900586,Moderate
Germany,Korb,30.0,1.0,Good,30.0,Good,1.0,Good,27.0,L0,0.730027355,Good
Germany,Aurich,37.0,1.0,Good,37.0,Good,0.0,Good,35.0,L0,-0.860656076,Good
United States of America,Knoxville,56.0,1.0,Good,56.0,Moderate,1.0,Good,19.0,L0,6.942464307,Moderate
Brazil,Ecoporanga,38.0,1.0,Good,16.0,Good,1.0,Good,38.0,L0,10.0975388,Good
Brazil,Itirapina,61.0,1.0,Good,24.0,Good,0.0,Good,61.0,L1,9.629770186,Moderate
United Kingdom of Great Britain and Northern Ireland,Failsworth,30.0,1.0,Good,31.0,Good,5.0,Good,30.0,L0,2.954404272,Good
Brazil,Conceicao Da Barra,28.0,1.0,Good,31.0,Good,0.0,Good,27.0,L0,2.141987543,Good
Brazil,Salto De Pirapora,77.0,1.0,Good,8.0,Good,6.0,Good,77.0,L1,6.499542632,Moderate
China,Baoji,50.0,1.0,Good,34.0,Good,3.0,Good,50.0,L3,0.804190412,Unhealthy
United States of America,Westwood,50.0,1.0,Good,31.0,Good,5.0,Good,50.0,L0,8.113527386,Good
Ethiopia,Asbe Teferi,65.0,1.0,Good,19.0,Good,0.0,Good,65.0,L1,5.96980989,Moderate
,Ischia,56.0,1.0,Good,56.0,Moderate,0.0,Good,38.0,L0,7.113969562,Moderate
Malawi,Rumphi,28.0,1.0,Good,31.0,Good,0.0,Good,28.0,L0,7.444552563,Good
South Africa,Queenstown,45.0,1.0,Good,11.0,Good,2.0,Good,45.0,L0,0.159905472,Good
Ukraine,Lokhvytsya,39.0,1.0,Good,31.0,Good,0.0,Good,39.0,L0,1.04310721,Good
India,Virarajendrapet,54.0,1.0,Good,22.0,Good,0.0,Good,54.0,L1,-0.206181225,Moderate
United States of America,Norland,61.0,1.0,Good,10.0,Good,1.0,Good,61.0,L1,-7.907652047,Moderate
Japan,Moka,59.0,1.0,Good,59.0,Moderate,1.0,Good,54.0,L1,6.887552464,Moderate
Ethiopia,Butajira,64.0,1.0,Good,18.0,Good,0.0,Good,64.0,L1,-3.649304211,Moderate
Netherlands,Neerijnen,38.0,1.0,Good,38.0,Good,1.0,Good,38.0,L0,8.069420787,Good
Thailand,Phetchabun,44.0,1.0,Good,21.0,Good,0.0,Good,44.0,L0,-5.951504507,Good
United States of America,Plainfield,52.0,1.0,Good,40.0,Good,2.0,Good,52.0,L1,5.978986382,Moderate
Guyana,Linden,34.0,1.0,Good,16.0,Good,0.0,Good,34.0,L0,-4.077883746,Good
United States of America,Prospect Heights,83.0,1.0,Good,6.0,Good,1.0,Good,83.0,L1,7.304658706,Moderate
United States of America,North Wantagh,60.0,1.0,Good,19.0,Good,1.0,Good,60.0,L1,11.21322198,Moderate
Germany,Ahlen,28.0,1.0,Good,28.0,Good,1.0,Good,26.0,L0,1.678756319,Good
Brazil,Nova Granada,37.0,1.0,Good,9.0,Good,2.0,Good,37.0,L0,4.577111126,Good
Turkey,Serik,54.0,1.0,Good,40.0,Good,0.0,Good,54.0,L1,-4.028318486,Moderate
Italy,Pompei,61.0,1.0,Good,31.0,Moderate,2.0,Good,49.0,L0,6.524106696,Moderate
Japan,Ishige,75.0,1.0,Good,21.0,Good,1.0,Good,75.0,L1,9.408952454,Moderate
Italy,Castelfidardo,50.0,1.0,Good,50.0,Good,1.0,Good,28.0,L0,4.452267126,Good
Ukraine,Smila,51.0,1.0,Good,43.0,Good,0.0,Good,51.0,L1,-1.801335753,Moderate
Philippines,Lun,15.0,1.0,Good,15.0,Good,0.0,Good,15.0,L0,-1.441141308,Good
Uganda,Paidha,59.0,1.0,Good,31.0,Good,0.0,Good,59.0,L1,-1.760886992,Moderate
Mexico,Guadalupe Victoria,50.0,1.0,Good,32.0,Good,0.0,Good,50.0,L0,7.86911466,Good
Germany,Edemissen,37.0,1.0,Good,37.0,Good,1.0,Good,22.0,L0,9.255693166,Good
Japan,Muko,33.0,1.0,Good,32.0,Good,3.0,Good,33.0,L0,3.737028994,Good
France,Epinay Sur Seine,71.0,1.0,Good,28.0,Good,5.0,Good,71.0,L1,0.072164573,Moderate
Russian Federation,Vikhorevka,39.0,1.0,Good,37.0,Good,0.0,Good,39.0,L0,2.654376865,Good
South Africa,East London,54.0,1.0,Good,18.0,Good,3.0,Good,54.0,L1,3.849654192,Moderate
Russian Federation,Chaykovskiy,26.0,1.0,Good,31.0,Good,0.0,Good,13.0,L0,3.406903011,Good
Brazil,Estrela,14.0,1.0,Good,13.0,Good,0.0,Good,14.0,L0,4.225230239,Good
Uganda,Bweyogerere,50.0,1.0,,19.0,Good,2.0,Good,50.0,L2,10.88070085,Unhealthy for Sensitive Groups
United States of America,Allouez,30.0,1.0,Good,31.0,Good,3.0,Good,28.0,L0,6.305050028,Good
China,Laiyang,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L2,0.389660882,Unhealthy for Sensitive Groups
Brazil,Sao Lourenco Do Oeste,22.0,1.0,Good,14.0,Good,1.0,Good,22.0,L0,-0.712879555,Good
Italy,Castelvetrano,83.0,1.0,Good,31.0,Good,0.0,Good,83.0,L1,-2.963304976,Moderate
Sweden,Tumba,43.0,1.0,Good,43.0,Good,0.0,Good,22.0,L0,8.756172153,Good
United States of America,West Sacramento,45.0,1.0,Good,29.0,Good,5.0,Good,45.0,L0,-1.701896417,Good
United States of America,Fulton,51.0,1.0,Good,19.0,Good,7.0,Good,51.0,L1,4.23574004,Moderate
United States of America,Picayune,50.0,1.0,,31.0,Good,1.0,Good,50.0,L0,6.470894275,Good
Russian Federation,Kirensk,50.0,1.0,Good,21.0,Good,1.0,Good,50.0,L2,6.961383906,Unhealthy for Sensitive Groups
Poland,Lubaczow,76.0,1.0,Good,46.0,Good,0.0,Good,76.0,L1,13.98314544,Moderate
Brazil,Araguatins,37.0,1.0,,8.0,Good,0.0,Good,37.0,L0,1.135247709,Good
Germany,Bretten,70.0,1.0,Good,31.0,Good,2.0,Good,70.0,L1,7.565280883,Moderate
Germany,Waldbrol,30.0,1.0,Good,31.0,Good,2.0,Good,30.0,L0,3.838939445,Good
India,Asandh,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,1.990363174,Unhealthy for Sensitive Groups
United States of America,Caguas,58.0,1.0,Good,23.0,Good,0.0,Good,58.0,L1,9.758202641,Moderate
Brazil,Pitangui,41.0,1.0,Good,25.0,Good,0.0,Good,41.0,L0,5.188857591,Good
Russian Federation,Minusinsk,32.0,1.0,Good,24.0,Good,3.0,Good,32.0,L0,4.690407833,Good
Indonesia,Mojoagung,50.0,1.0,Good,31.0,Moderate,2.0,Good,50.0,L3,10.20227126,Unhealthy
Dominican Republic,Cabral,76.0,1.0,,10.0,Good,1.0,Good,76.0,L1,7.117023353,Moderate
Japan,Asahi,52.0,1.0,Good,28.0,Good,1.0,Good,52.0,L1,1.268169118,Moderate
Kenya,Ruiru,92.0,1.0,Good,31.0,Good,1.0,Good,92.0,L1,1.892861962,Moderate
Japan,Yokaichi,108.0,1.0,Good,13.0,Good,1.0,Good,108.0,L2,10.60145395,Unhealthy for Sensitive Groups
Mexico,Tepatitlan,49.0,1.0,Good,8.0,Good,5.0,Good,49.0,L0,4.696407897,Good
United Kingdom of Great Britain and Northern Ireland,Litherland,27.0,1.0,,25.0,Good,3.0,Good,27.0,L0,-3.301066365,Good
Russian Federation,Shebekino,57.0,1.0,Good,30.0,Good,2.0,Good,57.0,L1,-5.320790827,Moderate
France,Ussel,56.0,1.0,Good,35.0,Good,0.0,Good,56.0,L1,3.348848468,Moderate
Andorra,Encamp,32.0,1.0,Good,32.0,Good,0.0,Good,24.0,L0,-1.767403307,Good
Netherlands,Denekamp,37.0,1.0,Good,37.0,Good,0.0,Good,31.0,L0,6.500014745,Good
Brazil,Cruzeiro,70.0,1.0,Good,3.0,Good,6.0,Good,70.0,L1,8.853024768,Moderate
Italy,Rosignano Marittimo,40.0,1.0,Good,31.0,Good,2.0,Good,18.0,L0,14.34295192,Good
United States of America,Radcliff,38.0,1.0,Good,37.0,Good,4.0,Good,38.0,L0,6.716761121,Good
Portugal,Portimao,35.0,1.0,Good,35.0,Good,3.0,Good,22.0,L0,-9.538792171,Good
India,Bodh Gaya,50.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,3.931884302,Unhealthy
Peru,Chimbote,36.0,1.0,Good,31.0,Good,0.0,Good,36.0,L0,2.938264654,Good
Germany,Rudolstadt,32.0,1.0,Good,32.0,Good,1.0,Good,30.0,L0,-2.190903765,Good
France,Maisons Alfort,65.0,1.0,Good,24.0,Good,5.0,Good,65.0,L1,9.749271019,Moderate
Belgium,Huy,35.0,1.0,Good,23.0,Good,4.0,Good,35.0,L0,0.411380633,Good
Brazil,Belo Horizonte,41.0,1.0,Good,21.0,Good,0.0,Good,41.0,L0,1.143420903,Good
Russian Federation,Leninogorsk,43.0,1.0,,43.0,Good,0.0,Good,14.0,L0,-3.196562371,Good
Colombia,Sabanalarga,106.0,1.0,Good,12.0,Good,7.0,Good,106.0,L2,7.863288194,Unhealthy for Sensitive Groups
China,Zhuji,50.0,1.0,,45.0,Good,1.0,Good,50.0,L3,14.58287658,Unhealthy
Belgium,Zedelgem,33.0,1.0,Good,31.0,Good,1.0,Good,33.0,L0,-4.041288708,Good
Mexico,Tenancingo,50.0,1.0,Good,0.0,Good,1.0,Good,50.0,L4,7.075432307,Very Unhealthy
Chad,Faya,50.0,1.0,Good,29.0,Good,0.0,Good,50.0,L3,-0.704646092,Unhealthy
Colombia,Tibu,68.0,1.0,Good,32.0,Good,0.0,Good,68.0,L1,7.170802311,Moderate
United States of America,Athens,69.0,1.0,Good,36.0,Good,6.0,Good,69.0,L1,3.27313887,Moderate
Congo,Ouesso,71.0,1.0,Good,18.0,Good,0.0,Good,71.0,L1,6.547619255,Moderate
India,Chandauli,50.0,1.0,Good,31.0,Moderate,1.0,Good,50.0,L4,12.03821976,Very Unhealthy
United States of America,Woodstock,64.0,1.0,Good,31.0,Moderate,3.0,Good,26.0,L0,4.316800993,Moderate
United States of America,Crossville,65.0,1.0,,18.0,Good,1.0,Good,65.0,L1,6.702053578,Moderate
Lebanon,Jubayl,71.0,1.0,Good,31.0,Good,3.0,Good,71.0,L1,10.96018614,Moderate
Niger,Diffa,70.0,1.0,Good,31.0,Good,1.0,Good,70.0,L1,-1.193079037,Moderate
Germany,Hockenheim,72.0,1.0,Good,36.0,Good,3.0,Good,72.0,L1,9.182618057,Moderate
Hungary,Sopron,71.0,1.0,,34.0,Good,2.0,Good,71.0,L1,-1.671239132,Moderate
United States of America,Langley Park,43.0,1.0,Good,39.0,Good,6.0,Good,43.0,L0,6.37842027,Good
Turkey,Zile,46.0,1.0,Good,31.0,Good,0.0,Good,24.0,L0,4.257199516,Good
Japan,Taketoyo,90.0,1.0,Good,27.0,Good,1.0,Good,90.0,L1,8.735674557,Moderate
Azerbaijan,Sabirabad,64.0,1.0,Good,42.0,Good,0.0,Good,64.0,L1,17.08364175,Moderate
South Africa,Senekal,35.0,1.0,Good,24.0,Good,1.0,Good,35.0,L0,3.769194135,Good
Thailand,Phimai,43.0,1.0,Good,25.0,Good,0.0,Good,43.0,L0,-2.843627775,Good
United States of America,North Branch,50.0,1.0,Good,28.0,Good,4.0,Good,50.0,L0,1.510913712,Good
United Kingdom of Great Britain and Northern Ireland,Brynmawr,59.0,1.0,Good,31.0,Good,6.0,Good,59.0,L1,0.781208156,Moderate
Russian Federation,Rodniki,33.0,1.0,Good,33.0,Good,0.0,Good,22.0,L0,8.001844102,Good
China,Chishan,105.0,1.0,Good,31.0,Unhealthy for Sensitive Groups,3.0,Good,72.0,L1,5.834480183,Unhealthy for Sensitive Groups
United States of America,Hillside,64.0,1.0,Good,45.0,Good,6.0,Good,64.0,L1,-5.587314181,Moderate
Brazil,Jussara,38.0,1.0,Good,31.0,Good,1.0,Good,38.0,L0,-4.860930791,Good
Spain,Plasencia,39.0,1.0,Good,38.0,Good,1.0,Good,39.0,L0,5.310697752,Good
Germany,Emmendingen,71.0,1.0,,23.0,Good,5.0,Good,71.0,L1,8.232902824,Moderate
India,Chikitigarh,50.0,1.0,Good,31.0,Moderate,0.0,Good,50.0,L3,6.034242595,Unhealthy
Côte d'Ivoire,Aboisso,55.0,1.0,Good,23.0,Good,1.0,Good,55.0,L1,8.140574336,Moderate
United States of America,Madisonville,73.0,1.0,Good,28.0,Good,1.0,Good,73.0,L1,9.709162786,Moderate
Uzbekistan,Guliston,50.0,1.0,Good,22.0,Good,1.0,Good,50.0,L2,0.715800423,Unhealthy for Sensitive Groups
India,Mahad,95.0,1.0,Good,31.0,Good,1.0,Good,95.0,L1,2.650769274,Moderate
Japan,Mizusawa,49.0,1.0,Good,46.0,Good,2.0,Good,49.0,L0,3.824311275,Good
Italy,Tavagnacco,83.0,1.0,Good,38.0,Good,3.0,Good,83.0,L1,-2.625848221,Moderate
Brazil,Rio Bonito,95.0,1.0,Good,23.0,Good,1.0,Good,95.0,L1,12.61069946,Moderate
Nicaragua,Somoto,57.0,1.0,Good,10.0,Good,1.0,Good,57.0,L1,-5.067867211,Moderate
India,Kushtagi,69.0,1.0,Good,32.0,Good,2.0,Good,69.0,L1,10.68359047,Moderate
Mexico,Tekax,108.0,1.0,,31.0,Good,0.0,Good,108.0,L2,2.729974196,Unhealthy for Sensitive Groups
India,Tekanpur,50.0,1.0,Good,45.0,Good,6.0,Good,50.0,L3,8.833729431,Unhealthy
United Kingdom of Great Britain and Northern Ireland,Bentley,33.0,1.0,Good,33.0,Good,3.0,Good,16.0,L0,9.247204158,Good
Uganda,Mityana,90.0,1.0,Good,14.0,Good,1.0,Good,90.0,L1,8.317183775,Moderate
Kazakhstan,Makat,35.0,1.0,Good,35.0,Good,0.0,Good,34.0,L0,-8.279171528,Good
Italy,Canelli,78.0,1.0,Good,37.0,Good,3.0,Good,78.0,L1,13.63683056,Moderate
Eritrea,Edd,50.0,1.0,Good,41.0,Good,0.0,Good,50.0,L3,4.775808515,Unhealthy
Russian Federation,Aykhal,32.0,1.0,Good,32.0,Good,0.0,Good,7.0,L0,0.718736029,Good
Germany,Meppen,35.0,1.0,Good,34.0,Good,1.0,Good,35.0,L0,12.7586415,Good
Bangladesh,Madaripur,50.0,1.0,Good,36.0,Good,4.0,Good,50.0,L3,5.47901149,Unhealthy
India,Gangavalli,50.0,1.0,Good,24.0,Good,6.0,Good,113.0,L2,11.51220816,Unhealthy for Sensitive Groups
Russian Federation,Skalistyy,29.0,1.0,Good,31.0,Good,0.0,Good,8.0,L0,13.09204703,Good
